Product Name,Quantity,Retail Price,Received,Profit,Amazon Link,Ebay Link
"petizer Indestructible Squeaky Dog Toys for Aggressive Chewers, Durable Tough Latex Toys for Heavy Chewers, Natural Rubber Toys for Small/Medium/Large Dogs, Blue Hippo",2,27.6,38.2,4.88,https://www.amazon.com/Petizer-Indestructible-Squeaky-Dog-Toys-For-Aggressive-Chewers-Durable-Tough-La/dp/B09MCKLXDV?tag=dcaft-20,https://www.ebay.com/itm/315048204235
12 Pieces Brake Line Clips Metal Brake Line Retainer U Shaped Brake Hose Bracket Parking Brake Cable Clip Replacement Hose Retaining Clip Brake Hose Lock for Cars Trucks Vehicles Parts,1,7.99,11.4,1.7,https://www.amazon.com/12-Pieces-Brake-Line-Clips-Metal-Brake-Line-Retainer-U-Shaped-Brake-Hose-Bracket/dp/B09K3BLQ43?tag=dcaft-20,https://www.ebay.com/itm/176273145813
BlueDevil Products 00232 Power Steering Stop Leak - 8 Ounce,1,11.56,16.64,2.58,https://www.amazon.com/Bluedevil-Products-00232-Power-Steering-Stop-Leak-8-Ounce/dp/B006TZRAT4?tag=dcaft-20,https://www.ebay.com/itm/156075017894
"BLIND, THE [DVD]",1,13.02,16.69,1.17,https://www.amazon.com/Blind-DVD-Andrew-Hyatt/dp/B0CGMFW8Y9?tag=dcaft-20,https://www.ebay.com/itm/296083993933
"D'Addario Accessories Male XLR male to balanced 1/4"" female adapter",1,8.95,13.94,2.9,https://www.amazon.com/DAddario-Accessories-balanced-female-adapter/dp/B0002E53O2?tag=dcaft-20,https://www.ebay.com/itm/176255406041
"Prevents Rug Corners from Curling, Flattens Corners on Carpet and Rugs, Stops Curled Rug Corners, Rug Corners Lay Flat",1,13.86,17.94,1.39,https://www.amazon.com/dp/B005BYNCZK?tag=dcaft-20,https://www.ebay.com/itm/296243395854
"(100 Pack) 6"" Aerosol Spray Can Red Plastic Straws - Tip Extension Tubes For Automotive Lubricant, Cleaner, Penetrating Oil",1,11.76,15.19,1.15,https://www.amazon.com/dp/B07DHZRRW7?tag=dcaft-20,https://www.ebay.com/itm/395317822454
Yaomiao 200 Pieces Face Lift Tape Face Lifting Sticker Invisible Thin Face Stickers V-Shape Face Lift Tape Make-up Face Lift Tools for Face,1,6.41,13.99,5.48,https://www.amazon.com/dp/B07RYPCGW5?tag=dcaft-20,https://www.ebay.com/itm/144916086341
BARBIE: IT TAKES TWO - BEST FRIENDS FOREVER,1,5.35,7.99,1.44,https://www.amazon.com/Barbie-It-Takes-Two-Best-Friends-Forever/dp/B0BPDYK8FK?tag=dcaft-20,https://www.ebay.com/itm/226038165849
"Klein Tools 5707 Tape Measure Holder, Heavy Duty Nylon, Tunnel Belt Fits 2.25-Inch, 4.125 x 2.25 x 3.75-Inch",1,10.15,13.46,1.29,https://www.amazon.com/2-25-Inch-3-75-Inch-Klein-Tools-5707/dp/B0002RI6V6?tag=dcaft-20,https://www.ebay.com/itm/375302798552
The Kybalion: A Study of The Hermetic Philosophy of Ancient Egypt and Greece,1,4.26,6.55,1.31,https://www.amazon.com/The-Kybalion-A-Study-Of-The-Hermetic-Philosophy-Of-Ancient-Egypt-And-Greece/dp/1548579262?tag=dcaft-20,https://www.ebay.com/itm/225759104096
"Honoson 20 Pcs Sanding Sticks for Plastic Models Polishing Sticks Assorted Metal and Wood Sanding Tools Accessory for Model Craft Amateur Beginner (High Grits Rating,Water Drop Style)",1,8.75,12.29,1.7,https://www.amazon.com/dp/B09R6NKLYQ?tag=dcaft-20,https://www.ebay.com/itm/296262257476
"Smays 2-Pack 25ft USB to Micro USB Extension Power Cable Compatible for Wyze Cam, Oculus Go, Yi Home Camera, Kasa Cam Security Camera, White",1,12.8,16.6,1.31,https://www.amazon.com/Smays-2-Pack-25Ft-Usb-To-Micro-Usb-Extension-Power-Cable-Compatible-For-Wyze-Cam/dp/B07FR1ZRWJ?tag=dcaft-20,https://www.ebay.com/itm/355454316962
"2 Pack LED Black Light Bulb, 6W E12 Candle Blacklight Bulb Level 385-400nm, Body Paint, Glow in The Dark Party E12 LED Light Bulb Neon Glow Fluorescent Poster Candelabra Bulbs",1,13.06,16.69,1.13,https://www.amazon.com/2-Pack-Led-Black-Light-Bulb-6W-E12-Candle-Blacklight-Bulb-Level-385-400Nm-Body/dp/B08B7JB584?tag=dcaft-20,https://www.ebay.com/itm/355136005499
2 Pieces Dog Sign for Fence Beware of Dog Sign Dog Warning Signs Funny Dog Metal Sign Aluminum Rustic Beware of Dog Sign Dog Gate Sign Dog in Yard Keep Gate Closed Sign for Fence,1,9.05,12.16,1.29,https://www.amazon.com/2-Pieces-Dog-Sign-For-Fence-Beware-Of-Dog-Sign-Dog-Warning-Signs-Funny-Dog-Metal/dp/B0B62Y3N49?tag=dcaft-20,https://www.ebay.com/itm/355363296907
"Adam's Polishes Leather & Interior Cleaner, 16oz",1,13.7,18,1.6,https://www.amazon.com/Adams-Leather-Interior-Cleaner-16oz/dp/B077TK1Q1Y?tag=dcaft-20,https://www.ebay.com/itm/355605368997
Catch-22,1,4.99,8.81,2.5,https://www.amazon.com/Catch-22-Alan-Arkin/dp/B074GVWHZ1?tag=dcaft-20,https://www.ebay.com/itm/176226601490
"Armour Star Hot Dog Chili Sauce, Canned Food, 12 - 14 OZ Cans",1,15.3,24.91,5.87,https://www.amazon.com/Armour-Hot-Dog-Chili-Sauce-Keto-Friendly-Ingredient-14-Ounce-Pack-Of-12/dp/B071YYW9PG?tag=dcaft-20,https://www.ebay.com/itm/334912984883
"funpatch Dexcom G7 Adhesive Patches Waterproof 20 Pack Dexcom Overpatch for G7 Flexible Pre-Cut Tape Hypoallergenic & Latex-Free G7 Overlay Patch for 10 Days Long Stay CGM Tape, Beige",1,10.59,15.28,2.4,https://www.amazon.com/dp/B0C36F3HBD?tag=dcaft-20,https://www.ebay.com/itm/305491190403
Golden Barrel Bulk Unsulfured Blackstrap Molasses Jug (128 Fl Oz),1,22.24,30.12,3.36,https://www.amazon.com/Golden-Barrel-Unsulfered-Blackstrap-Molasses-1-Gallon-Jug/dp/B00M1ZYPXA?tag=dcaft-20,https://www.ebay.com/itm/305349958977
45% Pure Vinegar - Concentrated Industrial Grade (1-Gallon),1,23.64,29.4,1.35,https://www.amazon.com/Belle-Chemical-45-Pure-Vinegar-Concentrated-Industrial-Grade-1-Gallon/dp/B07X3XC229?tag=dcaft-20,https://www.ebay.com/itm/126305003145
45% Pure Vinegar - Concentrated Industrial Grade (1-Gallon),1,23.64,29.4,1.35,https://www.amazon.com/Belle-Chemical-45-Pure-Vinegar-Concentrated-Industrial-Grade-1-Gallon/dp/B07X3XC229?tag=dcaft-20,https://www.ebay.com/itm/126305003145
LEGO NINJAGO: Masters of Spinjitzu: Season 8 (DVD),1,11.25,15.28,1.74,https://www.amazon.com/dp/B07KLCY9GF?tag=dcaft-20,https://www.ebay.com/itm/176239463499
LEGO NINJAGO: Masters of Spinjitzu: Season 8 (DVD),1,11.25,16.91,3.12,https://www.amazon.com/dp/B07KLCY9GF?tag=dcaft-20,https://www.ebay.com/itm/285750279153
Breakaway Nylon Coasters,1,17.27,21.87,1.32,https://www.amazon.com/Breakaway-Nylon-Coasters/dp/B009SPDU3C?tag=dcaft-20,https://www.ebay.com/itm/296022105359
"Vekkia Folding Music Stand Light, Portable 42 Led Rechargeable Super Bright Clip On Piano Lamp, Professional 5 Brightness×3 Color Temperature, Perfect for Grand Piano, Book Reading.",1,26.39,33.46,2.05,https://www.amazon.com/Vekkia-Folding-Music-Stand-Light-Portable-42-Led-Rechargeable-Super-Bright-Clip/dp/B0BDDDFFY2?tag=dcaft-20,https://www.ebay.com/itm/315262941301
GolfWorks V-Groove Grip Remover Saver Gripping Tool (11),1,27.47,34.4,1.77,https://www.amazon.com/dp/B07C6WY96C?tag=dcaft-20,https://www.ebay.com/itm/395313717207
"Jelly Belly Bean Boozled Spinner Gift Box Game, Net Wt 3.5oz",1,8.89,12.27,1.54,https://www.amazon.com/Jelly-Belly-Boozled-Spinner-3-5oz/dp/B002QGLFXM?tag=dcaft-20,https://www.ebay.com/itm/375351253506
"Speed Stick Men's Deodorant, Regular, 3 Ounce, 4 Pack",1,9.8,12.78,1.06,https://www.amazon.com/Speed-Stick-Deodorant-Regular-Ounce/dp/B08ZH6P1NY?tag=dcaft-20,https://www.ebay.com/itm/355472822685
Barnetts Mega Sour Raspberry 250G Bag,1,10.1,16.75,4.14,https://www.amazon.com/Barnetts-Mega-Sour-Raspberry-250G-Bag/dp/B07Q6BL4DR?tag=dcaft-20,https://www.ebay.com/itm/186367235146
"Long USB C Cable [12ft, 2-Pack], etguuds Fast Charging USB A to Type C Charger Cable Braided for Samsung Galaxy S22 S21 S20 Ultra 5G S10 S10E S9 Note 20 10 9, A10e A20 A33 A32 A50 A70, LG, Moto, Pixel",1,13.9,18.58,1.89,https://www.amazon.com/Long-Usb-C-Cable-12Ft-2-Pack-Etguuds-Fast-Charging-Usb-A-To-Type-C-Charger-C/dp/B0BFCRNQTX?tag=dcaft-20,https://www.ebay.com/itm/404827832742
"Portable Door Lock for Travel, Door Lock Self-Defense Security Device for Home, Apartment, Hotel, Living Motel, School Dorm, House",1,5.4,7.62,1.08,https://www.amazon.com/Portable-Door-Lock-For-Travel-Door-Lock-Self-Defense-Security-Device-For-Home/dp/B08NKBS7BZ?tag=dcaft-20,https://www.ebay.com/itm/296200049253
"Maybelline Total Temptation Eyebrow Definer Pencil, Blonde, 1 Count",2,18.76,25.38,2.82,https://www.amazon.com/Maybelline-Total-Temptation-Eyebrow-Definer-Pencil-Blonde-1-Count/dp/B074VD6LCB?tag=dcaft-20,https://www.ebay.com/itm/156080215867
Zippo 4 oz. Lighter Fluid,1,3.79,5.71,1.06,https://www.amazon.com/Zippo-4-oz-Lighter-Fluid/dp/B002GGW2BQ?tag=dcaft-20,https://www.ebay.com/itm/296192304284
"The Only Bean - Crunchy Roasted Edamame Beans (Sea Salt) - Keto Snacks (2g Net) - High Protein Healthy Snacks (14g Protein) - Low Carb & Calorie, Gluten-Free Snack, Vegan Food - 4 oz (3 Pack)",1,12.57,16.54,1.49,https://www.amazon.com/The-Only-Bean-Crunchy-Roasted-Edamame-Beans-Sea-Salt-Keto-Snacks-2G-Net/dp/B08R6DZXYV?tag=dcaft-20,https://www.ebay.com/itm/296215160147
"NIVEA Smoothness Lip Care SPF 15, Lip Balm SPF Stick, 0.17 Oz, Pack of 4",1,10.69,14.58,1.7,https://www.amazon.com/Nivea-Smoothness-Lip-Care-Spf-15-Lip-Balm-Spf-Stick-017-Oz-Pack-Of-4/dp/B082JJ4D98?tag=dcaft-20,https://www.ebay.com/itm/296341793179
"Rust-Oleum Automotive 257884 11-Ounce Enamel Spray, Gloss Clear",1,11.41,15.33,1.62,https://www.amazon.com/Rust-Oleum-Automotive-257884-11-Ounce-Enamel-Spray-Gloss-Clear/dp/B006ZLPX3W?tag=dcaft-20,https://www.ebay.com/itm/285428791658
"McCormick Premium Taco Seasoning Mix, 24 oz",1,7.79,10.42,1.07,https://www.amazon.com/McCormick-Premium-Taco-Seasoning-24/dp/B005IVPFV0?tag=dcaft-20,https://www.ebay.com/itm/305390623188
"Vet's Best Gas Busters Dog Supplements | Gas, Bloating, Constipation Relief and Digestion Aid for Dogs | 90 Chewable Tablets",1,12.15,16.1,1.54,https://www.amazon.com/Vets-Best-Gas-Busters-Dog-Supplements-Gas-Bloating-Constipation-Relief-And/dp/B002Z1C4BU?tag=dcaft-20,https://www.ebay.com/itm/355456711836
Dupli-Color ECS101007 Instant Enamel Metallic Automotive Paint – Chrome Spray Paint - 11 oz. Aerosol Can,2,26.86,34.4,2.38,https://www.amazon.com/dp/B001DKR3C4?tag=dcaft-20,https://www.ebay.com/itm/355350852212
"LASHVIEW Diy Lash Extension Kit, C Curl Cluster Eyelash Extensions Kit, Diy Eyelash Extension Kit with Glue and Tweezers(0.07 10Roots 8-14mm)",1,5.38,7.75,1.21,https://www.amazon.com/dp/B09TQXMZWR?tag=dcaft-20,https://www.ebay.com/itm/225989450680
"Fusion Select 2 Packs Sushi Ginger - Natural Sliced Gari, Pickled Ginger for Sushi - No MSG, Non-GMO - Spicy, Sour, Sweet & Salty Taste Notes - Side Dish For Sashimi, Sushi Ingredients - 12oz",1,9.99,14.1,2,https://www.amazon.com/Fusion-Select-2-Packs-Sushi-Ginger-Natural-Sliced-Gari-Pickled-Ginger-For-Sus/dp/B0B197MN76?tag=dcaft-20,https://www.ebay.com/itm/355531416633
"SmartyKat Catnip Mist Spray for Cats & Kittens, Safe for Pets - 7 Fluid Ounces",1,3.62,5.55,1.1,https://www.amazon.com/SmartyKat-Catnip-Mist-Spray/dp/B001B3XOW6?tag=dcaft-20,https://www.ebay.com/itm/404855145109
"McCormick Premium Taco Seasoning Mix, 24 oz",2,15.58,21.34,2.56,https://www.amazon.com/McCormick-Premium-Taco-Seasoning-24/dp/B005IVPFV0?tag=dcaft-20,https://www.ebay.com/itm/226060110783
"Nestle Coffee mate Coffee Creamer, French Vanilla, Concentrated Liquid Pump Bottle, Non Dairy, No Refrigeration, 50.7 Fl. Oz (Pack of 2)",1,28.96,37.99,3.33,https://www.amazon.com/dp/B000YUOY30?tag=dcaft-20,https://www.ebay.com/itm/225651568081
"Keeper 06119 Adjustable Flat Bungee Cord, Multicolor",1,7.09,9.56,1.04,https://www.amazon.com/dp/B0044FPNIG?tag=dcaft-20,https://www.ebay.com/itm/315252827021
"Huadea 4-Pack Clip Case Compatible with Fitbit Inspire 2/Fitbit Inspire 3, Soft Silicone Clip Clasp Accessory Replacement for Fitbit Inspire 2/Inspire 3 (Black/White/Wine Red/Navy)",1,10.41,14.1,1.58,https://www.amazon.com/Huadea-Compatible-Silicone-Accessory-Replacement/dp/B08R574MZL?tag=dcaft-20,https://www.ebay.com/itm/355472749336
"Satya Sai Baba Super Hit Incense Sticks, 100-gram (Pack of 2)",1,9.72,13.09,1.41,https://www.amazon.com/Satya-Sai-Baba-Super-Hit-Incense-Sticks-100-Gram-Pack-Of-2/dp/B078WYBNMD?tag=dcaft-20,https://www.ebay.com/itm/126216437099
2 x Bostik Blu Tack Mastic Adhesive Putty Non Toxic Blue approx 60g 801103,1,8.75,12.02,1.47,https://www.amazon.com/2-X-Bostik-Blu-Tack-Mastic-Adhesive-Putty-Non-Toxic-Blue-Approx-60G-801103/dp/B00I42EOJE?tag=dcaft-20,https://www.ebay.com/itm/155948023259
Evlution Agmatine Sulfate Nitric Oxide Powder Nutrition High Strength Agmatine Sulfate Powder Nitric Oxide Supplement for High Intensity Pumps Muscle Growth Recovery and Performance - Unflavored,1,9.7,14.69,2.79,https://www.amazon.com/dp/B08127P7DS?tag=dcaft-20,https://www.ebay.com/itm/355434908346
"Fuel Cap Filler Gas Door Rubber Stop Bumper Stopper 15283098 for Chevrolet Avalanche Blazer Colorado Tahoe Silverado for GMC Canyon Envoy Jimmy Sierra Yukon XL 1500 2500 3500, 10 Pcs",1,6.39,8.75,1.05,https://www.amazon.com/dp/B0BN7L57PW?tag=dcaft-20,https://www.ebay.com/itm/315014171137
"Cafe Du Monde Beignet Mix, 28 Oz (Pack of 1)",2,9.98,14.98,2.76,https://www.amazon.com/Cafe-Du-Monde-Beignet-Mix-28-Oz-Pack-Of-1/dp/B007NJT9ZS?tag=dcaft-20,https://www.ebay.com/itm/134915112360
"Cheerios Honey Nut Cheerios Heart Healthy Breakfast Cereal, Gluten Free Cereal With Whole Grain Oats, Value Bag, 32 oz",1,6.48,9.96,1.99,https://www.amazon.com/dp/B08X6H61LG?tag=dcaft-20,https://www.ebay.com/itm/145493189966
"Acne Free Oil-Free Acne Cleanser, Benzoyl Peroxide 2.5% Acne Face Wash with Glycolic Acid to Prevent and Treat Breakouts, 8 Ounce",1,5.5,8.75,1.94,https://www.amazon.com/Acnefree-Oil-Free-Acne-Cleanser-Benzoyl-Peroxide-25-Acne-Face-Wash-With-Glyco/dp/B00BEUB15S?tag=dcaft-20,https://www.ebay.com/itm/315005183073
"RARJSM Pearl Blue Gel Polish,Pearlescent Gel Nail Polish,Shell Glitter Purple Mermaid Shimmer Iridescent Nail Gel Polish Soak Off LED UV Curing Requires Swirl Thread Effect DIY Manicure Use 7.5ML",1,6.49,8.81,1,https://www.amazon.com/dp/B08YN56K4C?tag=dcaft-20,https://www.ebay.com/itm/126404705532
Tombstone,1,5.4,7.65,1.1,https://www.amazon.com/Tombstone-Kurt-Russell/dp/6304711905?tag=dcaft-20,https://www.ebay.com/itm/355591723488
Kill The Irishman,1,5.39,8.51,1.84,https://www.amazon.com/Kill-The-Irishman/dp/B004UVYQYQ?tag=dcaft-20,https://www.ebay.com/itm/225727351146
"Aquaphor Lip Repair Lip Balm with Sunscreen, Lip Protectant, Lip Balm SPF 30, 0.35 Oz Tube",1,5.18,7.69,1.36,https://www.amazon.com/Aquaphor-Lip-Protectant-Sunscreen-Ointment/dp/B008SQSBJK?tag=dcaft-20,https://www.ebay.com/itm/226074442267
"Wall Plate Screws, 100 pcs White Outlet Screws 6-32 Thread Light Electrical Cover Panel Switch Plate Screws 4 Length Assorted Sizes (3/8"", 1/2"", 3/4"", 1 inch)",1,6.45,8.93,1.14,https://www.amazon.com/dp/B0B3VM5J8G?tag=dcaft-20,https://www.ebay.com/itm/296103316815
"Power Up Premium Trail Mix - Protein Packed 14oz, No Added Sugar, Made Without Peanuts, Gluten Free, Vegan, Non-GMO",1,5.28,8,1.52,https://www.amazon.com/Power-Up-Non-GMO-Artificial-Ingredients/dp/B0773L8V5V?tag=dcaft-20,https://www.ebay.com/itm/355515461018
5 Pack Heavy Duty Retractable Badge Reel Id Card Holder with Clip and Key Ring Carabiner Keychain with Belt Clip Black Vertical Reels Holders for Nurse Doctor Office Worker Specialist Clear Name,1,5.23,8.99,2.41,https://www.amazon.com/dp/B09H2J4GXH?tag=dcaft-20,https://www.ebay.com/itm/305489984743
"Equate One Daily Women's Tablets Multivitamin/Multimineral Supplement, 200 Count",1,8.88,13.84,2.88,https://www.walmart.com/ip/Equate-One-Daily-Tablets-Women-s-200-Count/10324688?selected=true,https://www.ebay.com/itm/334801491083
SINGER Needle Threader Assistant - Automatic Hand Sewing Needle Threader,1,7,9.98,1.48,https://www.amazon.com/Singer-Needle-Threader-Assistant-Automatic-Hand-Sewing-Needle-Threadergray/dp/B085LV88XZ?tag=dcaft-20,https://www.ebay.com/itm/305411875166
Two Mules For Sister Sara,1,5.44,7.63,1.05,https://www.amazon.com/Two-Mules-For-Sister-Sara/dp/B00008CMT4?tag=dcaft-20,https://www.ebay.com/itm/355240580180
Two Mules For Sister Sara,1,5.44,8.81,2.05,https://www.amazon.com/Two-Mules-For-Sister-Sara/dp/B00008CMT4?tag=dcaft-20,https://www.ebay.com/itm/335248138747
"Dr. Dans CortiBalm Lip Balm, 14 oz by Dr. Dans, 1 pack",1,7.99,11.52,1.8,http://amazon.com/dp/B01BL3VHCO?tag=dcaft-20,https://www.ebay.com/itm/394831133903
"HEALQU Bordered Gauze Island Dressing - 30 Count, 4"" x 4"" Sterile Individually Wrapped Gauze Pads with Water-Resistant, Non-Woven Backing - Soft and Breathable Wound Dressing for First Aid and Medical",1,10.09,13.9,1.73,https://www.amazon.com/dp/B081D9KM88?tag=dcaft-20,https://www.ebay.com/itm/355363169694
deawater 2PCS 300890001 Oil Tank Cap Cover Primer for ryobi Chainsaw P540 P541 P542 P545 CS1800,1,8.59,11.39,1.09,https://www.amazon.com/Deawater-2Pcs-300890001-Oil-Tank-Cap-Cover-Primer-For-Ryobi-Chainsaw-P540-P541-P/dp/B08ZSJ7DHQ?tag=dcaft-20,https://www.ebay.com/itm/134988529893
Tattoo Aftercare Bandage 6 in x 1 Yard Waterproof Transparent Film Second Skin Dressing Healing Protective Clear Adhesive Tattoo Bandages Wrap Tattoo Supplies HUIMEILE Tattoo Bandage Roll (15CM×1M),1,5.43,7.93,1.31,https://www.amazon.com/dp/B0CHFJVN6J?tag=dcaft-20,https://www.ebay.com/itm/404835362385
"V8 +ENERGY Strawberry Banana Energy Drink, 8 fl oz Can (4 Packs of 6 Cans)",1,16.89,23.5,3.09,https://www.amazon.com/dp/B078Q5G9PC?tag=dcaft-20,https://www.ebay.com/itm/145681190116
"Relaxium Sleep Aid, 14-Day Supply, Non-Habit Forming, Dietary Supplement for Better Sleep, Drug-Free, Stress Relief, with Magnesium, Melatonin, GABA, Chamomile, Made in USA (28 Vegan Capsules)",1,19.21,24.7,1.79,https://www.amazon.com/dp/B0CCK479D5?tag=dcaft-20,https://www.ebay.com/itm/156022482461
"Rit Dye RIT COLORSTAY, 8 fl oz, Clear",1,3.37,5.54,1.34,https://www.amazon.com/Rit-Dye-Rit-Colorstay-8-Fl-Oz-Clear/dp/B001JGNPM4?tag=dcaft-20,https://www.ebay.com/itm/296184449284
Klein Tools 32528 Schrader Valve Core Replacement Bit,1,7.53,10.21,1.15,https://www.amazon.com/dp/B00QHIL7MY?tag=dcaft-20,https://www.ebay.com/itm/375280670960
"Portable Door Lock for Travel, Door Lock Self-Defense Security Device for Home, Apartment, Hotel, Living Motel, School Dorm, House",2,10.58,15.24,2.38,https://www.amazon.com/Portable-Door-Lock-For-Travel-Door-Lock-Self-Defense-Security-Device-For-Home/dp/B08NKBS7BZ?tag=dcaft-20,https://www.ebay.com/itm/296200049253
Tombstone,1,5.37,7.65,1.13,https://www.amazon.com/Tombstone-Kurt-Russell/dp/6304711905?tag=dcaft-20,https://www.ebay.com/itm/355591723488
"Amagabeli Cast Iron Cleaner 8""x6"" Rectangle Chain Metal Scrubber with Hanging Ring 316 Premium Stainless Steel Chainmail Scrubber for Skillet,Wok,Pot,Pan CS03",1,9.72,15.25,3.24,https://www.amazon.com/dp/B01A51S9Y2?tag=dcaft-20,https://www.ebay.com/itm/305323940252
"TSE Safety Super Soft Work Knee Pads, Premium Quality Neoprene Kneeling Pads, Extra Thick Comfortable Knee Pads for Men and Women",2,48.52,61.64,3.88,https://www.amazon.com/dp/B09LZ77FHC?tag=dcaft-20,https://www.ebay.com/itm/375352569349
"G8 Led Bulb Dimmable Under Microwave Light Bulb 50W Halogen Replacement for GE Samsung LG Over The Range Microwave Hood, 120V 5W 500LM Daylight White 6000K, Replaces WB08X10057 WB08X10051, 2-Pack",1,10.77,14.99,1.97,https://www.amazon.com/dp/B0B7HDGXFD?tag=dcaft-20,https://www.ebay.com/itm/225989450689
Case-Mate - Tough Plus - Case for LG Wing (5G) - 15 ft Drop Protection - Clear,1,6.45,8.93,1.14,https://www.amazon.com/Case-Mate-Tough-Plus-Case-For-Lg-Wing-5G-15-Ft-Drop-Protection-Clear/dp/B08N34S129?tag=dcaft-20,https://www.ebay.com/itm/296200049278
MTM CT3-41 Case Gard Choke Tube Case Small - Clear Smoke,1,5.4,7.63,1.09,https://www.amazon.com/MTM-Choke-Tube-Extended-Smoke/dp/B0009TPJ7G?tag=dcaft-20,https://www.ebay.com/itm/355354398561
"FishingPepo 5pcs Fishing Spoons Lure, Casting Trolling Spoon Treble Hooks Metal Fishing Lure Baits 1/2oz Great for Fishing Perch, Crappie, Trout, Bass, Pike, Musky, Walleye, Salmon, Striper and More",1,10.59,15.28,2.4,https://www.amazon.com/FishingPepo-Fishing-Casting-Trolling-Crappie/dp/B09GVHJ2QP?tag=dcaft-20,https://www.ebay.com/itm/285653111300
"ChapStick Moisturizer Original Lip Balm Tubes, SPF 15 and Skin Protectant - 0.15 Oz, 3 Count (Pack of 1)",1,4.15,6.16,1.09,https://www.amazon.com/ChapStick-Moisturizer-Original-Tubes-Protectant/dp/B07GVPQXRF?tag=dcaft-20,https://www.ebay.com/itm/404833163030
"HARSKIYER 3/32"" x 1/4"" Black Pop Rivets Assortment - 100Pcs, Aluminum Rivets Metal Blind Rivets Kayak Rivets Tool Marine rivet fasteners for Boat",1,5.22,7.32,1,https://www.amazon.com/dp/B09Y5RKW78?tag=dcaft-20,https://www.ebay.com/itm/315146397359
"Bounce Anti Static Spray, 3 in 1 Instant Anti Static Spray & Instant Wrinkle Release, Odor Eliminator and Fabric Refresher Spray (9.7 Fl Oz, Pack of 1)",1,6.11,8.53,1.14,https://www.amazon.com/dp/B0851K6YJD?tag=dcaft-20,https://www.ebay.com/itm/134915110872
"Herbacil Te De Cuachalalate, 2-pack of 25 tea bags per box (50 bags)",1,7.49,10.98,1.84,https://www.amazon.com/Herbacil-Te-De-Cuachalalate-2-Pack-Of-25-Tea-Bags-Per-Box-50-Bags/dp/B08KHW9WW6?tag=dcaft-20,https://www.ebay.com/itm/355316504436
"Learning To Love Myself Paperback – March 22, 2023",1,14.63,21,3.22,https://www.amazon.com/Learning-To-Love-Myself/dp/B0BZB75C24?tag=dcaft-20,https://www.ebay.com/itm/355435944399
"REMINDA 4 Pack Night Light Lamp with Dusk to Dawn Sensor, Plug in, Blue Led Night Light",1,10.69,18.53,5.06,https://www.amazon.com/dp/B077X48B8Q?tag=dcaft-20,https://www.ebay.com/itm/364654962632
Joyland (Illustrated Edition),1,16.51,23,3.04,https://www.amazon.com/Joyland-Illustrated-Edition/dp/1783295325?tag=dcaft-20,https://www.ebay.com/itm/145703589210
Prolong Super Lubricants PSL15000 Transmission Treatment - 8 oz.,2,45.8,57.78,3.32,https://www.amazon.com/Prolong-Super-Lubricants-Psl15000-Transmission-Treatment-8-Oz/dp/B001DKV5H8?tag=dcaft-20,https://www.ebay.com/itm/395314904175
Forever My Girl,1,5.15,7.38,1.12,https://www.amazon.com/dp/B079V992FD?tag=dcaft-20,https://www.ebay.com/itm/134919539109
"Fiber One 70 Calorie Soft-Baked Bars, Cinnamon Coffee Cake, 18 ct",1,8.87,12.66,1.89,https://www.amazon.com/Fiber-One-70-Calorie-Soft-Baked-Bars-Cinnamon-Coffee-Cake-18-Ct/dp/B0B1S75QDX?tag=dcaft-20,https://www.ebay.com/itm/226035227883
Sword and Sorcery Collection (Roger Corman's Cult Classics),1,7.91,11.75,2.08,https://www.amazon.com/Roger-Cormans-Cult-Classics-Sword-And-Sorcery-Collection-Deathstalker-Deathst/dp/B004ZKKKXI?tag=dcaft-20,https://www.ebay.com/itm/226035572213
Caligula (Uncut Edition),1,12.99,19.16,3.3,https://www.amazon.com/Caligula-Uncut-Edition/dp/B07ZLK6PCX?tag=dcaft-20,https://www.ebay.com/itm/176159702360
"Walkerswood Traditional Jamaican Jerk Seasoning, Hot & Spicy, 10 oz",1,5.49,8.07,1.37,https://www.amazon.com/Walkerwsood-Traditional-Jamaican-Seasoning-Spicy/dp/B09XRCRP5V?tag=dcaft-20,https://www.ebay.com/itm/126365151740
"CRAFTSMAN Shallow Socket, SAE, 3/8-Inch Drive, 15/16-Inch, 6-Point (CMMT43020)",1,7.07,9.7,1.18,https://www.amazon.com/dp/B07QG4HJ34?tag=dcaft-20,https://www.ebay.com/itm/156007757018
"Power Up Premium Trail Mix - High Energy Trail Mix 14oz, Gluten Free, Vegan, Non-GMO",2,10.8,15.52,2.4,https://www.amazon.com/Power-Up-Non-GMO-Artificial-Ingredients/dp/B0773TPF7M?tag=dcaft-20,https://www.ebay.com/itm/126328106563
"Curel Itch Defense Calming Daily Cleanser, Body Wash, Soap-free Formula, for Dry, Itchy Skin, 10 oz, with Hydrating Jojoba and Olive Oil",1,10.02,13.66,1.59,https://www.amazon.com/Curel-Itch-Defense-Calming-Daily-Cleanser-Body-Wash-Soap-Free-Formula-For-Dry/dp/B00YXXPZLO?tag=dcaft-20,https://www.ebay.com/itm/186316202913
"Downstream Injector for Pressure Washer, Power Washer Chemical Injector Kit, Soap Injector, 3/8 Inch Quick Connect, 4000 PSI",1,21.59,29.4,3.4,https://www.amazon.com/Raincovo-Downstream-Injector-For-Pressure-Washer-Power-Washer-Chemical-Injector/dp/B08SW7JZTL?tag=dcaft-20,https://www.ebay.com/itm/334919073259
